ID,EADC_IAC,FY,SIC,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,SOURC_ELEC,USAGE_ELEC,COST_ELEC,USAGE_DEMD,COST_DEMD,ELECT_FEES,USAGE_NAT,COST_NAT,USAGE_LPG,COST_LPG,USAGE_FO1,COST_FO1,USAGE_FO2,COST_FO2,USAGE_FO4,COST_FO4,USAGE_FO6,COST_FO6,USAGE_COAL,COST_COAL,USAGE_WOOD,COST_WOOD,USAGE_PAPR,COST_PAPER,USAGE_OGAS,COST_OGAS,USAGE_OTHE,COST_OTHER,NRGCOSTTOT,TOT_WATER,COST_WATER,TOT_NHAZL,COST_NHAZL,TOT_HAZL,COST_HAZL,TOT_NHSW,COST_NHSW,TOT_HAZSW,COST_HAZSW,TOT_GASW,COST_GASW,WSTCOSTTOT,STATE,NAICS
IA0360,IA,2005,3523,30000000,280,300000,"Trailers, tow bars, boat lifts, etc",1,9000,5720,9,34323.15,3348600,111211,9996,33627,6931,20638,148665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300434,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,333111
IA0359,IA,2005,2035,54000000,138,110000,"Juices, dressings, and sauces",2,200000000,6240,8,30018.38575,2928623,98980,6496,37125,5559,33509,244690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386354,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,311941
IA0358,IA,2004,2033,4500000,250,700000,canned corn,1,108000000,4384,12,95441.85,9311400,351940,23568,231915,15829,134488,817415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417099,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,311421
IA0357,IA,2004,3089,30000000,150,60000,window components,2,2500000,6240,7,27337.16,2667040,89705,5760,46320,0,11810,84756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220781,0,0,0,0,0,0,0,0,0,0,0,0,0,SD,326199
IA0356,IA,2004,3714,100000000,340,135375,automotive parts,1,22000000,6240,7,57062.9185,5567114,187611,13320,101674,10798,3642,29149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329232,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,336322
IA0355,IA,2004,2035,8000000,130,200000,cucumber pickles and relishes,2,19200000,2080,13,28572.9,2787600,98902,8448,72477,0,46354,283661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455040,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,311421
IA0354,IA,2004,3944,60000000,130,60000,die cast toys,2,6000000,6240,6,40685.161,3969284,111585,11712,83699,13488,57634,384701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593473,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,339932
IA0353,IA,2004,3442,30000000,300,60000,Window Sash Balances,1,40000000,4394,8,13914.785,1357540,47000,3744,29165,0,5564,40054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116219,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,332321
IA0352,IA,2004,3537,120000000,150,130000,telescopic high-reach forklifts,1,1650,6136,9,20319.6,1982400,71155,6720,52387,0,8651,61881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185423,0,0,0,0,0,0,0,0,0,0,0,0,0,SD,333924
IA0351,IA,2004,2079,25000000,150,288000,Edible Oils,2,30000000,6240,15,85307.70575,8322703,216564,16452,95237,0,31053,175094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486895,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,311225
IA0350,IA,2004,3535,80000000,197,70000,conveyors and assembly lines,1,50,4420,7,12541.9,1223600,57361,3672,17773,0,3589,37054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112188,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,333922
IA0349,IA,2004,3085,20000000,83,160000,plastic bottles,1,58000000,8736,7,131973.26,12875440,398184,22452,160437,75950,7264,71461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706032,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,326160
IA0348,IA,2004,3599,200000000,700,350000,paving and construction equipment,1,2250,5460,8,74864.975,7303900,224461,20808,165719,0,28714,197290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587470,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,333999
IA0347,IA,2004,3556,27000000,80,400000,grain storage bins,1,2500,3876,9,28674.58,2797520,121249,8436,41161,28774,26919,178510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369694,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,333294
IA0346,IA,2004,3612,20000000,210,99000,power supplies,1,14000,4160,8,34237.05,3340200,102371,10008,50060,0,3736,36690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189121,421903.0521,2335,0,0,0,0,0,0,0,0,0,0,2335,MN,335311
IA0345,IA,2004,3363,68000000,615,275000,aluminum castings,3,16024,6240,19,249587.5,24350000,728399,42161,453152,0,271499,1078435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259986,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,331521
IA0344,IA,2004,2011,75000000,125,43000,processed beef,1,83200,6240,10,39544.5,3858000,131004,8880,67299,0,29400,204854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403157,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,311611
IA0343,IA,2004,3537,70000000,210,180000,electric fork trucks,1,8000,4836,7,40339.9,3935600,157078,10851.6,56996,0,28795,234586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448660,2252393.776,4538.3,0,0,0,0,0,0,0,0,0,0,4538.3,IA,333924
IA0342,IA,2004,2752,25000000,110,140000,printing,2,3800000,7488,6,15280.1875,1490750,66892,4404,15469,6921,5198,39210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128492,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,323114
IA0341,IA,2004,3523,23000000,116,88000,agriculatural sprayers and detasslers,1,200,2782,8,9401.3,917200,32423,4716,16132,2902,12687,85471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136928,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,333111
IA0340,IA,2004,2047,12000000,75,160000,dog and cat food,3,47000,6000,11,63078.09,6153960,209286,16296,141474,0,78052,455068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805828,9441950.928,36482,0,0,0,0,0,0,0,0,0,0,36482,MN,311111
IA0339,IA,2004,2086,50000000,120,258000,Soft drinks in bottles and cans,1,30000000,6240,7,97564,9518400,217460,22524,157644,117212,53531,311638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803954,3031999,104647,0,0,0,0,0,0,0,0,0,0,104647,MN,312111
IA0338,IA,2004,2752,12000000,65,50000,Printing,2,17000000,6240,6,32031,3125000,107468,9264,56983,0,14301,93406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257857,792938,4501,0,0,0,0,0,0,0,0,0,0,4501,IA,323110
IA0337,IA,2004,2452,23000000,150,172700,modular homes and ATM kiosks,1,0,2600,7,13106,1278660,49703,4812,34588,0,9952,74103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158394,551463,808,0,0,0,0,978682,13457,0,0,0,0,14265,NE,321992
IA0336,IA,2004,2013,70000000,140,70000,Pork Products,1,750000,2860,9,42763,4172000,119153,9408,89078,16557,61187,313075,3671,18745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556608,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,112210
IA0335,IA,2004,3363,51051000,378,159996,Aluminum Casting Parts,2,11000000,8760,9,194672,18992405,600900,38868,259633,17413,191107,704707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582653,351522,4924,0,0,0,0,0,0,0,0,0,0,4924,MN,33152
IA0334,IA,2004,2752,68000000,170,152600,printed advertisements,2,157000000,8736,6,211418,20626124,549613,37356,405359,0,108296,470938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425910,130004,258,0,0,0,0,0,0,0,0,0,0,258,IA,323110
IA0333,IA,2004,2043,70000000,142,110000,Oatmeal,3,82500000,7488,8,61186,5969376,161990,12576,116259,0,73,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27068,154864,433785,373728,4920,0,0,0,0,0,0,0,0,0,0,4920,IA,311230
IA0332,IA,2003,2099,252000000,500,725000,Spices,1,148000000,3120,6,176590,17228248,498112,32172,182982,10673,21689,147617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839384,4251000,11479,0,0,0,0,0,0,0,0,0,0,11479,IA,311942
IA0331,IA,2003,3321,40000000,300,216000,Grey and Ductile Iron Castings,3,31000,8232,15,373994,36487200,994832,116676,663415,46254,88268,471969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176470,1402130,17954,0,0,0,0,0,0,0,0,0,0,17954,IA,331551
IA0330,IA,2003,2037,40000000,115,374000,Frozen Peas and Corn,2,57000000,4632,10,172904,16868638,547908,46570,417462,0,73375,294260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259630,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,311411
IA0329,IA,2003,3089,14000000,95,57000,refrigerator and freezer gaskets,1,7000000,6240,7,32231,3144520,149498,7212,75240,0,4280,28375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253113,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,326199
IA0328,IA,2003,3714,16700000,2360,106321,Automotive Filters and Regulators,1,2700000,4420,9,40811,3981600,125889,9013,51926,0,14259,102052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279867,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,336349
IA0327,IA,2003,3363,36000000,265,110000,Aluminum Die Castings,3,4000000,6240,8,154301,15053708,466239,28416,213957,0,87950,381149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061345,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,331521
IA0326,IA,2003,2952,14000000,13,188250,Asphalt,2,140000,8736,8,70390,6867360,351593,14054,91352,0,154195,621748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064693,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,32412
IA0325,IA,2003,2022,60000000,60,80400,"Cheese, Dry Whey and Lactose",2,1000000,7488,9,70390,6867360,351593,14054,91352,0,154195,621748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064693,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,311513
IA0324,IA,2003,2426,30000000,100,200000,"Kiln-dried hardwoods, hardwood floorings",0,0,3500,6,23681,2310303,62267,10932,88523,0,743,4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155375,2502102,2855,0,0,0,0,0,0,0,0,0,0,2855,IA,321918
IA0323,IA,2003,3491,39000000,265,305000,custom metal fabrications,3,4340,8760,6,43808,4273996,142077,12816,88140,0,22179,91845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322062,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,331316
IA0322,IA,2003,3613,160000000,715,450000,Switch Gears,1,14344,6120,7,138492,13511400,329970,29604,161229,0,60094,292190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783389,25794001,50257,0,0,0,0,0,0,0,0,0,0,50257,IA,335313
IA0321,IA,2003,3364,34000000,156,110000,Automotive Cam Covers,2,4300000,6000,7,120786,11784000,318168,27348,162580,0,15410,106323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587071,0,0,0,0,0,0,0,0,0,0,0,0,0,MO,331522
IA0320,IA,2003,3569,80000000,267,184000,hydraulic motors and power steering units,1,500000,6864,9,185111,18059656,568679,36480,258021,0,17158,77628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904328,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,333999
IA0319,IA,2003,3714,16000000,147,102000,Precision Shafts,2,5000000,4160,8,44273,4319311,147292,14832,51154,0,9132,47353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245799,12196207,6503,0,0,0,0,0,0,0,0,0,0,6503,IA,336350
IA0318,IA,2003,2672,98000000,325,155000,pressure sensitive labels,2,52000000,6240,8,63520,6197100,147488,12924,128772,0,2849,15095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291355,1359964,1397,0,0,0,0,0,0,0,0,0,0,1397,NE,322222
IA0317,IA,2003,2013,100000000,190,200000,Meat Packaging,2,70000000,4420,8,136093,13277376,354658,25704,154470,0,8606,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549428,125673,177,0,0,0,0,0,0,0,0,0,0,177,NE,311613
IA0316,IA,2003,2013,40000000,150,87674,Meat Packaging,3,10500,2500,11,92108,8986105,317163,17196,0,0,13293,66743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383906,0,0,0,0,0,0,0,0,0,0,0,0,0,NE,311613
IA0315,IA,2003,2066,50000000,325,600000,dry beverage products,2,185000000,6240,8,229508,22391000,874109,47748,215600,0,109519,535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625322,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,311330
IA0314,IA,2003,2842,35000000,110,130000,Institutional Cleaning Products,2,12000000,3640,7,39741,3877200,136754,10908,104856,-2906,32179,164675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403379,13294988,21230,0,0,0,0,0,0,0,0,0,0,21230,MN,325612
IA0313,IA,2003,2599,50000000,270,210000,metal shelving products,2,40000000,6240,7,52220,5094600,126305,14364,104454,0,40490,164223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394982,0,0,0,0,0,0,0,0,0,0,0,0,0,NB,337215
IA0312,IA,2003,3325,33000000,155,210000,Steel castings,3,12000,4160,7,249929,24383273,784399,28476,232891,0,227919,1422769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440059,11320317,21856,0,0,0,0,0,0,0,0,0,0,21856,IA,331513
IA0311,IA,2003,2673,40000000,340,260000,Polyurethane Bags for Flexible Food Packaging,2,28811000,8760,10,144008,14049600,352207,24444,303962,0,53563,283460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939629,2046424,3615,0,0,0,0,0,0,0,0,0,0,3615,IA,326111
IA0310,IA,2003,3429,70000000,200,150000,Fasteners and urethane protective products,2,16800000,8736,10,91451,8922000,197839,16740,221244,0,18063,67753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486836,2431179,5005,0,0,0,0,0,0,0,0,0,0,5005,MN,336399
IA0309,IA,2003,2653,8500000,40,65000,corrugated cardboard boxes,6,83000,2210,10,4257,415350,28740,0,0,0,2064,8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37237,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,322211
IA0308,IA,2002,3080,9000000,95,70000,injection and blow molded plastic parts,2,3900000,6240,11,52537,5125598,183093,12552,86539,0,3029,16124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285756,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,
IA0307,IA,2002,3341,50000000,170,144000,Lead Recycling,3,95000,8760,6,203963,19898842,570463,40080,268948,0,285656,1907361,8749,61721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808493,43222000,75954,0,0,0,0,0,0,0,0,0,0,75954,MN,
IA0306,IA,2002,3089,22000000,98,75800,Plastic containers,2,12000000,8736,6,110993,10828608,294058,19728,240168,0,3499,32819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567045,2968223,7410,0,0,0,0,0,0,0,0,0,0,7410,IA,
IA0305,IA,2002,2011,100000000,500,102000,kosher and non-kosher meat products,2,68000000,7488,10,123740,12072200,351057,24588,174749,0,37716,196849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722655,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
IA0304,IA,2002,3082,24900000,100,225000,Plastic Film Products,2,18000000,8760,12,102961,10044960,289988,21552,149206,0,18054,77410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516604,421000,12843,0,0,0,0,0,0,0,0,0,0,12843,MN,
IA0303,IA,2002,2835,48000000,75,32000,Dry reagent strips,1,1020000,4125,11,14580,1422468,55654,3756,32278,0,7794,49528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137460,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,
IA0302,IA,2002,3728,65000000,250,63000,aerospace sensors,1,30000,2574,6,40225,3924370,146973,10188,77070,0,7433,49948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273991,2177819,3843,0,0,0,0,0,0,0,0,0,0,3843,MN,
IA0301,IA,2002,2075,85000000,43,35000,Soybean Meal and Oil,3,500000,8760,9,194422,18967955,412345,28812,282299,0,206350,973101,0,0,0,0,0,0,0,0,144192,385471,0,0,0,0,0,0,0,0,0,0,2053216,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
IA0300,IA,2002,2434,96000000,80,100000,Wood cabinets,1,416000,4160,7,36808,3591000,149267,0,0,0,548,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154593,510845,1051,0,0,0,0,0,0,0,0,0,0,1051,IA,
IA0299,IA,2002,2671,20000000,141,94061,"bar code label, label applications",1,832000000,5500,7,16930,1651673,62267,4524,36995,0,4781,45384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144646,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,
IA0298,IA,2002,2023,138000000,99,37000,Dry Milk and Cream,2,630000000,8760,7,59108,5766600,267053,10392,83136,0,150007,745312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095501,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
IA0297,IA,2002,2457,30000000,170,100000,Modular mobile houses,1,1200,2340,6,8134,793536,25106,3312,32326,0,6604,60793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118225,629571,1180,0,0,0,0,0,0,0,0,0,0,1180,IA,
IA0296,IA,2002,2046,75000000,260,1132560,modified and unmodified corn starch,2,800000000,8760,8,1198807,116956800,3308812,15981,1393023,0,644591,3417183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047256,5517789,13636807,489701519,1949080,0,0,0,0,0,0,0,0,0,0,1949080,IA,
IA0295,IA,2002,2836,60000000,92,140000,Industrial enzymes,3,25794,8760,5,531852,51888000,1507014,94764,964614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215880,60793,2532421,233393178,953863,0,0,0,0,0,0,0,0,0,0,953863,IA,
IA0294,IA,2002,2013,120000000,374,180000,precooked meat products,2,7332000,6240,12,198066,19323480,521569,33140,150560,0,112640,545562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217691,30936489,159762,0,0,0,0,0,0,0,0,0,0,159762,IA,
IA0293,IA,2002,3465,90000000,348,200000,Automotive Stampings,3,45000,6240,8,94820,9250776,208511,18792,291208,0,20326,181954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681673,3040769,4280,0,0,0,0,0,0,0,0,0,0,4280,IA,
IA0292,IA,2002,3089,18000000,120,60000,blow mold plastics,2,11000000,6240,6,129927,12675840,366793,27096,315651,0,139,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683406,3766457,1432,0,0,0,0,0,0,0,0,0,0,1432,IA,
IA0291,IA,2002,3363,44000000,400,390000,Aluminum and Magnesium Castings,2,550000,4576,10,155793,15199338,543494,34236,220105,0,84812,537351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300950,10605812,19743,0,0,0,0,0,0,0,0,0,0,19743,MN,
IA0290,IA,2002,3321,25000000,400,1100000,Grey iron and ductile iron castings,3,69000,4160,7,2529381,246768853,4716139,660900,4061985,0,847238,3914141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12692265,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
IA0289,IA,2002,2015,120000000,936,240446,Procesed turkey products,3,112500,6000,10,282211,27532800,830915,58560,490037,0,134764,759747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080699,225438727,338862,0,0,0,0,1016808,97139,0,0,0,0,436001,IA,
IA0288,IA,2002,3089,10000000,104,85300,pressure formed plastic parts,1,85000,6240,9,35920,3504400,121440,10584,49896,0,560,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175835,1581553,1517,0,0,0,0,228000,10871,0,0,0,0,12388,IA,
IA0287,IA,2002,3053,60000000,350,265000,Plumbing Specialties,3,29780,6240,7,25636,2501100,90784,5880,23846,0,14918,112623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227253,1884351,1614,0,0,0,0,0,14000,0,0,0,0,15614,NE,
IA0286,IA,2002,2653,46000000,170,260000,Corrugated containers,2,125250000,7488,11,59594,5814000,174903,12900,97072,0,49833,285522,0,0,0,0,10572,74902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632399,1195392,11228,0,0,0,0,0,12204,0,0,0,0,23432,MN,
IA0285,IA,2002,3494,100000000,370,140000,"Hydrants, valves, pumps",1,211000,6240,7,37534,3661840,125955,8412,63315,0,9901,97412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286682,4010001,11228,0,0,0,0,0,105744,0,0,0,0,116972,MN,
IA0284,IA,2001,3363,3600000,29,27500,Aluminum castings,2,2000000,4080,8,10759,1049700,38212,3120,18342,0,12952,88420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144974,6611311,15082,0,0,0,0,0,0,0,0,0,0,15082,IA,
IA0283,IA,2001,2657,25000000,125,72000,Folding cartons,3,20000,6240,12,27834,2715549,93727,7200,55030,0,11794,102807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251564,1645721,5324,0,0,0,0,0,0,0,0,0,0,5324,MN,
IA0282,IA,2001,3321,13000000,11,82000,Gray and ductile iron castings,3,23400,6240,9,54366,5304024,182109,11616,57020,0,28179,167278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406407,1256732,4422,0,0,0,0,5764030,165604,0,0,0,0,170026,MN,
IA0281,IA,2001,3363,25000000,350,285000,cast aerospace parts,2,1800000,8760,8,126940,12384400,325754,29112,151591,0,53680,360342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837687,10432570,31710,0,0,0,0,0,0,0,0,0,0,31710,IA,
IA0280,IA,2001,2899,130000000,96,1817900,Chemicals,3,1000000,8760,8,1556744,151877484,4471975,0,0,0,12865166,49351062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53823037,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
IA0279,IA,2001,3089,30000000,225,150000,rotational molding products,2,14600000,6240,8,75571,7372800,205267,13164,161708,0,83943,539172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906147,3250486,7529,0,0,0,0,0,0,0,0,0,0,7529,IA,
IA0278,IA,2001,3089,95000000,400,675000,plastic consumer products for home use,2,50000000,6240,11,406679,39676000,1006166,75780,381241,0,25774,191710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579117,11256732,22291,0,0,0,0,0,0,0,0,0,0,22291,IA,
IA0277,IA,2001,3069,50000000,400,230000,"industrial hoses, rubber sheets",2,20000000,8760,10,199309,19444800,411200,34308,276846,0,32720,168506,0,0,0,0,0,0,0,0,33753,160568,0,0,0,0,0,0,0,0,0,0,1017120,40243858,54965,0,0,0,0,0,0,0,0,0,0,54965,NE,
IA0276,IA,2001,2677,13000000,85,88000,envelopes,1,870000000,6240,10,29743,2901750,99275,6372,38060,0,2237,10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148309,1047277,2545,0,0,0,0,0,0,0,0,0,0,2545,IA,
IA0275,IA,2001,3089,30000000,165,130000,injected molded plastic parts,2,15000000,8760,10,95202,9288000,254341,19536,226401,0,4745,43091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523833,1163577,1468,0,0,0,0,0,0,0,0,0,0,1468,IA,
IA0274,IA,2001,2631,26000000,100,164062,Paperboard,3,50000,8736,11,238128,23232000,613127,21120,258742,0,453377,2708509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580378,5192998,3048,0,0,0,0,0,0,0,0,0,0,3048,IA,
IA0273,IA,2001,2679,26000000,130,130680,corrugated medium,3,80800,8736,10,545153,53185680,1260280,45096,12,0,1008900,3975002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235294,15177005,1367,0,0,0,0,0,0,0,0,0,0,1367,IA,
IA0272,IA,2001,2653,40000000,160,180000,corrugated paperboard,6,750000,6240,12,48064,4689210,161009,10320,35319,0,53319,219487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415815,5816165,8752,0,0,0,0,0,0,0,0,0,0,8752,IA,
IA0271,IA,2001,3443,30000000,225,220000,"plastic parts, storage tanks, and pillboxes",2,12000000,6240,12,58247,5682618,226160,13596,46553,0,73484,387371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660084,4991773,7542,0,0,0,0,412000,-63000,0,0,0,0,-55458,IA,
IA0270,IA,2001,2431,32000000,84,123500,door skins,1,4576000,8736,10,227535,22198500,528611,42924,293625,0,52247,261016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083252,4883600,50288,0,0,0,0,0,0,0,0,0,0,50288,IA,
IA0269,IA,2001,3365,20000000,130,76324,Aluminum and Brass Castings,2,1400000,2210,5,25160,2454620,58230,9516,67689,0,6636,28440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154359,1238779,3590,0,0,0,0,0,0,0,0,0,0,3590,IA,
IA0268,IA,2001,3089,29000000,176,80000,plastic bucket containers & lids,2,32000000,8640,15,180882,17647000,595888,32520,162626,0,3195,28396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786910,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,
